image_id,file_name,file_path,original_file_name,original_path,original_extension,split,label_id,disease_type,verification_status,severity
DLDD_TRAIN_007100,DLDD_TRAIN_007100.jpg,healthy/DLDD_TRAIN_007100.jpg,to_label_2509_jpg.rf.92d4b1ed48dc826225da6bc9dd458ae9.jpg,healthy/to_label_2509_jpg.rf.92d4b1ed48dc826225da6bc9dd458ae9.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007101,DLDD_TRAIN_007101.jpg,healthy/DLDD_TRAIN_007101.jpg,to_label_2511_jpg.rf.4507daddcf1d163eaf79b35270a4cf2c.jpg,healthy/to_label_2511_jpg.rf.4507daddcf1d163eaf79b35270a4cf2c.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007102,DLDD_TRAIN_007102.jpg,healthy/DLDD_TRAIN_007102.jpg,to_label_2511_jpg.rf.f5ab825b9f7a3dc7ca6aca07db8ff360.jpg,healthy/to_label_2511_jpg.rf.f5ab825b9f7a3dc7ca6aca07db8ff360.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007103,DLDD_TRAIN_007103.jpg,healthy/DLDD_TRAIN_007103.jpg,to_label_2512_jpg.rf.85c7973c84ee38927373d7d6863c4a9d.jpg,healthy/to_label_2512_jpg.rf.85c7973c84ee38927373d7d6863c4a9d.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007104,DLDD_TRAIN_007104.jpg,healthy/DLDD_TRAIN_007104.jpg,to_label_2512_jpg.rf.cf4967cfe961bcfb34e5b38c13076d5d.jpg,healthy/to_label_2512_jpg.rf.cf4967cfe961bcfb34e5b38c13076d5d.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007105,DLDD_TRAIN_007105.jpg,healthy/DLDD_TRAIN_007105.jpg,to_label_2513_jpg.rf.1a0aa9b92414533b5459ef9b21cdddc6.jpg,healthy/to_label_2513_jpg.rf.1a0aa9b92414533b5459ef9b21cdddc6.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007106,DLDD_TRAIN_007106.jpg,healthy/DLDD_TRAIN_007106.jpg,to_label_2513_jpg.rf.a277707e27aeb420ec522f5bd259fdf4.jpg,healthy/to_label_2513_jpg.rf.a277707e27aeb420ec522f5bd259fdf4.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007107,DLDD_TRAIN_007107.jpg,healthy/DLDD_TRAIN_007107.jpg,to_label_2513_jpg.rf.a4fd94d889839c7cfaefeafec6549f4e.jpg,healthy/to_label_2513_jpg.rf.a4fd94d889839c7cfaefeafec6549f4e.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007108,DLDD_TRAIN_007108.jpg,healthy/DLDD_TRAIN_007108.jpg,to_label_2514_jpg.rf.822eec66a0213eca645ac209246970db.jpg,healthy/to_label_2514_jpg.rf.822eec66a0213eca645ac209246970db.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007109,DLDD_TRAIN_007109.jpg,healthy/DLDD_TRAIN_007109.jpg,to_label_2514_jpg.rf.a52a66e348dbe66ee62d288b8a2fabbc.jpg,healthy/to_label_2514_jpg.rf.a52a66e348dbe66ee62d288b8a2fabbc.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007110,DLDD_TRAIN_007110.jpg,healthy/DLDD_TRAIN_007110.jpg,to_label_2514_jpg.rf.b21dd638d52d7014dcd6aa72186bf205.jpg,healthy/to_label_2514_jpg.rf.b21dd638d52d7014dcd6aa72186bf205.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007111,DLDD_TRAIN_007111.jpg,healthy/DLDD_TRAIN_007111.jpg,to_label_2515_jpg.rf.de3d3bca96630ab67cb5002f3c15a39f.jpg,healthy/to_label_2515_jpg.rf.de3d3bca96630ab67cb5002f3c15a39f.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007112,DLDD_TRAIN_007112.jpg,healthy/DLDD_TRAIN_007112.jpg,to_label_2515_jpg.rf.df74089d2cc33a0d0c66ab033eaa6e9b.jpg,healthy/to_label_2515_jpg.rf.df74089d2cc33a0d0c66ab033eaa6e9b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007113,DLDD_TRAIN_007113.jpg,healthy/DLDD_TRAIN_007113.jpg,to_label_2515_jpg.rf.fb0039d141651ea8885df337eaf4b6d8.jpg,healthy/to_label_2515_jpg.rf.fb0039d141651ea8885df337eaf4b6d8.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007114,DLDD_TRAIN_007114.jpg,healthy/DLDD_TRAIN_007114.jpg,to_label_2518_jpg.rf.7e6d077667c1f5b4010d028120c560e9.jpg,healthy/to_label_2518_jpg.rf.7e6d077667c1f5b4010d028120c560e9.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007115,DLDD_TRAIN_007115.jpg,healthy/DLDD_TRAIN_007115.jpg,to_label_2518_jpg.rf.d9f85e7f657c029aca242d139ccec9ab.jpg,healthy/to_label_2518_jpg.rf.d9f85e7f657c029aca242d139ccec9ab.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007116,DLDD_TRAIN_007116.jpg,healthy/DLDD_TRAIN_007116.jpg,to_label_2518_jpg.rf.e1ee0554b3ad1847de79e06ba6bd81f0.jpg,healthy/to_label_2518_jpg.rf.e1ee0554b3ad1847de79e06ba6bd81f0.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007117,DLDD_TRAIN_007117.jpg,healthy/DLDD_TRAIN_007117.jpg,to_label_2519_jpg.rf.00c0ca62d1b13514744b0f005306c1f0.jpg,healthy/to_label_2519_jpg.rf.00c0ca62d1b13514744b0f005306c1f0.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007118,DLDD_TRAIN_007118.jpg,healthy/DLDD_TRAIN_007118.jpg,to_label_2519_jpg.rf.7dbef2245b00058da8df4b9bdbcab768.jpg,healthy/to_label_2519_jpg.rf.7dbef2245b00058da8df4b9bdbcab768.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007119,DLDD_TRAIN_007119.jpg,healthy/DLDD_TRAIN_007119.jpg,to_label_2519_jpg.rf.8d634f90c408bb439777333b1b5cd440.jpg,healthy/to_label_2519_jpg.rf.8d634f90c408bb439777333b1b5cd440.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007120,DLDD_TRAIN_007120.jpg,healthy/DLDD_TRAIN_007120.jpg,to_label_2520_jpg.rf.77f81e48d5dc8768d194ee4902340d31.jpg,healthy/to_label_2520_jpg.rf.77f81e48d5dc8768d194ee4902340d31.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007121,DLDD_TRAIN_007121.jpg,healthy/DLDD_TRAIN_007121.jpg,to_label_2520_jpg.rf.ce1bb9c10badca85e4dd91ce115ca17f.jpg,healthy/to_label_2520_jpg.rf.ce1bb9c10badca85e4dd91ce115ca17f.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007122,DLDD_TRAIN_007122.jpg,healthy/DLDD_TRAIN_007122.jpg,to_label_2520_jpg.rf.e13d30cdd393331260b81169178164dc.jpg,healthy/to_label_2520_jpg.rf.e13d30cdd393331260b81169178164dc.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007123,DLDD_TRAIN_007123.jpg,healthy/DLDD_TRAIN_007123.jpg,to_label_2521_jpg.rf.d0922d717db3e8db59aa22f523d1657b.jpg,healthy/to_label_2521_jpg.rf.d0922d717db3e8db59aa22f523d1657b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007124,DLDD_TRAIN_007124.jpg,healthy/DLDD_TRAIN_007124.jpg,to_label_2521_jpg.rf.d0b7a6184082cec8d8b17bad2b83a054.jpg,healthy/to_label_2521_jpg.rf.d0b7a6184082cec8d8b17bad2b83a054.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007125,DLDD_TRAIN_007125.jpg,healthy/DLDD_TRAIN_007125.jpg,to_label_2521_jpg.rf.d2e349a4382e2116a15c08c183b81838.jpg,healthy/to_label_2521_jpg.rf.d2e349a4382e2116a15c08c183b81838.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007126,DLDD_TRAIN_007126.jpg,healthy/DLDD_TRAIN_007126.jpg,to_label_2522_jpg.rf.0a06d136aef61ba6c126ea6b4b817d8f.jpg,healthy/to_label_2522_jpg.rf.0a06d136aef61ba6c126ea6b4b817d8f.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007127,DLDD_TRAIN_007127.jpg,healthy/DLDD_TRAIN_007127.jpg,to_label_2522_jpg.rf.9ccb34434a0b7b5952c5d22644fe04b3.jpg,healthy/to_label_2522_jpg.rf.9ccb34434a0b7b5952c5d22644fe04b3.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007128,DLDD_TRAIN_007128.jpg,healthy/DLDD_TRAIN_007128.jpg,to_label_2522_jpg.rf.c8abba2b66b0769f12ac2c71850045f7.jpg,healthy/to_label_2522_jpg.rf.c8abba2b66b0769f12ac2c71850045f7.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007129,DLDD_TRAIN_007129.jpg,healthy/DLDD_TRAIN_007129.jpg,to_label_2523_jpg.rf.4a12286cb38380e5e14a7905f1d6834d.jpg,healthy/to_label_2523_jpg.rf.4a12286cb38380e5e14a7905f1d6834d.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007130,DLDD_TRAIN_007130.jpg,healthy/DLDD_TRAIN_007130.jpg,to_label_2523_jpg.rf.a86cb04b659af1015b0e6f0d35a45e04.jpg,healthy/to_label_2523_jpg.rf.a86cb04b659af1015b0e6f0d35a45e04.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007131,DLDD_TRAIN_007131.jpg,healthy/DLDD_TRAIN_007131.jpg,to_label_2523_jpg.rf.e6dd2996638bfb77a7fcf29f234044f3.jpg,healthy/to_label_2523_jpg.rf.e6dd2996638bfb77a7fcf29f234044f3.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007132,DLDD_TRAIN_007132.jpg,healthy/DLDD_TRAIN_007132.jpg,to_label_2524_jpg.rf.8235ea3528581e4bf9a0f2985fcda1a5.jpg,healthy/to_label_2524_jpg.rf.8235ea3528581e4bf9a0f2985fcda1a5.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007133,DLDD_TRAIN_007133.jpg,healthy/DLDD_TRAIN_007133.jpg,to_label_2524_jpg.rf.82a48917738dcb53124c2325d2c70940.jpg,healthy/to_label_2524_jpg.rf.82a48917738dcb53124c2325d2c70940.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007134,DLDD_TRAIN_007134.jpg,healthy/DLDD_TRAIN_007134.jpg,to_label_2524_jpg.rf.8c29565f562a2e0169b557afdbd9a9fc.jpg,healthy/to_label_2524_jpg.rf.8c29565f562a2e0169b557afdbd9a9fc.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007135,DLDD_TRAIN_007135.jpg,healthy/DLDD_TRAIN_007135.jpg,to_label_2525_jpg.rf.2890add5bf727bacd39d567f9026df2d.jpg,healthy/to_label_2525_jpg.rf.2890add5bf727bacd39d567f9026df2d.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007136,DLDD_TRAIN_007136.jpg,healthy/DLDD_TRAIN_007136.jpg,to_label_2525_jpg.rf.b60670b63feb7032c758f2915f0ff6c8.jpg,healthy/to_label_2525_jpg.rf.b60670b63feb7032c758f2915f0ff6c8.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007137,DLDD_TRAIN_007137.jpg,healthy/DLDD_TRAIN_007137.jpg,to_label_2525_jpg.rf.f813a8561b572009f2b07c6583243483.jpg,healthy/to_label_2525_jpg.rf.f813a8561b572009f2b07c6583243483.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007138,DLDD_TRAIN_007138.jpg,healthy/DLDD_TRAIN_007138.jpg,to_label_2526_jpg.rf.365183e4549adedf17792b6e0594f1c4.jpg,healthy/to_label_2526_jpg.rf.365183e4549adedf17792b6e0594f1c4.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007139,DLDD_TRAIN_007139.jpg,healthy/DLDD_TRAIN_007139.jpg,to_label_2526_jpg.rf.907de580092555bcd61ab3fe90d1eed8.jpg,healthy/to_label_2526_jpg.rf.907de580092555bcd61ab3fe90d1eed8.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007140,DLDD_TRAIN_007140.jpg,healthy/DLDD_TRAIN_007140.jpg,to_label_2526_jpg.rf.ec2e84e3a82c920a27f56becf4b7c6c1.jpg,healthy/to_label_2526_jpg.rf.ec2e84e3a82c920a27f56becf4b7c6c1.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007141,DLDD_TRAIN_007141.jpg,healthy/DLDD_TRAIN_007141.jpg,to_label_2527_jpg.rf.57cad89daff37cbe5b43eac48b74e633.jpg,healthy/to_label_2527_jpg.rf.57cad89daff37cbe5b43eac48b74e633.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007142,DLDD_TRAIN_007142.jpg,healthy/DLDD_TRAIN_007142.jpg,to_label_2527_jpg.rf.af1817333f9850ac7e6de76ea723472b.jpg,healthy/to_label_2527_jpg.rf.af1817333f9850ac7e6de76ea723472b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007143,DLDD_TRAIN_007143.jpg,healthy/DLDD_TRAIN_007143.jpg,to_label_2527_jpg.rf.efcc95069536d4f39dded6ff1f974bc5.jpg,healthy/to_label_2527_jpg.rf.efcc95069536d4f39dded6ff1f974bc5.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007144,DLDD_TRAIN_007144.jpg,healthy/DLDD_TRAIN_007144.jpg,to_label_2528_jpg.rf.007e4afdc78de347812eda8c63b45e60.jpg,healthy/to_label_2528_jpg.rf.007e4afdc78de347812eda8c63b45e60.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007145,DLDD_TRAIN_007145.jpg,healthy/DLDD_TRAIN_007145.jpg,to_label_2528_jpg.rf.d28e18a3df3f9046f35a0bcefdc29546.jpg,healthy/to_label_2528_jpg.rf.d28e18a3df3f9046f35a0bcefdc29546.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007146,DLDD_TRAIN_007146.jpg,healthy/DLDD_TRAIN_007146.jpg,to_label_2528_jpg.rf.fd7030fa8beda79b5dee10525f1d5110.jpg,healthy/to_label_2528_jpg.rf.fd7030fa8beda79b5dee10525f1d5110.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007147,DLDD_TRAIN_007147.jpg,healthy/DLDD_TRAIN_007147.jpg,to_label_2529_jpg.rf.46eb402b0fce7444769936adf1514542.jpg,healthy/to_label_2529_jpg.rf.46eb402b0fce7444769936adf1514542.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007148,DLDD_TRAIN_007148.jpg,healthy/DLDD_TRAIN_007148.jpg,to_label_2529_jpg.rf.68f5d51cb005fe40e3d3bef5015b1a26.jpg,healthy/to_label_2529_jpg.rf.68f5d51cb005fe40e3d3bef5015b1a26.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007149,DLDD_TRAIN_007149.jpg,healthy/DLDD_TRAIN_007149.jpg,to_label_2529_jpg.rf.ffcdfcba1fe1ee2fb1a2d6822d0b0cf3.jpg,healthy/to_label_2529_jpg.rf.ffcdfcba1fe1ee2fb1a2d6822d0b0cf3.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007150,DLDD_TRAIN_007150.jpg,healthy/DLDD_TRAIN_007150.jpg,to_label_2530_jpg.rf.032be2caf5a795b4a3596e4b7a287b79.jpg,healthy/to_label_2530_jpg.rf.032be2caf5a795b4a3596e4b7a287b79.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007151,DLDD_TRAIN_007151.jpg,healthy/DLDD_TRAIN_007151.jpg,to_label_2530_jpg.rf.69800241a28f98ac296729b09a32435b.jpg,healthy/to_label_2530_jpg.rf.69800241a28f98ac296729b09a32435b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007152,DLDD_TRAIN_007152.jpg,healthy/DLDD_TRAIN_007152.jpg,to_label_2530_jpg.rf.a363a3bdfe4425a67c80b37974619f7a.jpg,healthy/to_label_2530_jpg.rf.a363a3bdfe4425a67c80b37974619f7a.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007153,DLDD_TRAIN_007153.jpg,healthy/DLDD_TRAIN_007153.jpg,to_label_2531_jpg.rf.04a0671673613c5c36529d96219571d2.jpg,healthy/to_label_2531_jpg.rf.04a0671673613c5c36529d96219571d2.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007154,DLDD_TRAIN_007154.jpg,healthy/DLDD_TRAIN_007154.jpg,to_label_2531_jpg.rf.643e464e6ade761e8584d46adf76ef5f.jpg,healthy/to_label_2531_jpg.rf.643e464e6ade761e8584d46adf76ef5f.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007155,DLDD_TRAIN_007155.jpg,healthy/DLDD_TRAIN_007155.jpg,to_label_2531_jpg.rf.fe083b2899ceaad5cc09595ed8ae68b8.jpg,healthy/to_label_2531_jpg.rf.fe083b2899ceaad5cc09595ed8ae68b8.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007156,DLDD_TRAIN_007156.jpg,healthy/DLDD_TRAIN_007156.jpg,to_label_2532_jpg.rf.5adce3c04c067c3a5fd9353393c35479.jpg,healthy/to_label_2532_jpg.rf.5adce3c04c067c3a5fd9353393c35479.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007157,DLDD_TRAIN_007157.jpg,healthy/DLDD_TRAIN_007157.jpg,to_label_2532_jpg.rf.609a7a1ff352fd99db5e37b0238febf5.jpg,healthy/to_label_2532_jpg.rf.609a7a1ff352fd99db5e37b0238febf5.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007158,DLDD_TRAIN_007158.jpg,healthy/DLDD_TRAIN_007158.jpg,to_label_2532_jpg.rf.9f27d8b5ff09e8ec4ec086b6391e63d2.jpg,healthy/to_label_2532_jpg.rf.9f27d8b5ff09e8ec4ec086b6391e63d2.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007159,DLDD_TRAIN_007159.jpg,healthy/DLDD_TRAIN_007159.jpg,to_label_2533_jpg.rf.08623cbdeea2ccf69d617db5dc201167.jpg,healthy/to_label_2533_jpg.rf.08623cbdeea2ccf69d617db5dc201167.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007160,DLDD_TRAIN_007160.jpg,healthy/DLDD_TRAIN_007160.jpg,to_label_2533_jpg.rf.93ae487cb04ce92819f4caeef869ec9c.jpg,healthy/to_label_2533_jpg.rf.93ae487cb04ce92819f4caeef869ec9c.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007161,DLDD_TRAIN_007161.jpg,healthy/DLDD_TRAIN_007161.jpg,to_label_2533_jpg.rf.e664789a3f0de6e0ff4fc7b2aee19775.jpg,healthy/to_label_2533_jpg.rf.e664789a3f0de6e0ff4fc7b2aee19775.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007162,DLDD_TRAIN_007162.jpg,healthy/DLDD_TRAIN_007162.jpg,to_label_2536_jpg.rf.0bd8747c4ad64565502c95f4844982f4.jpg,healthy/to_label_2536_jpg.rf.0bd8747c4ad64565502c95f4844982f4.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007163,DLDD_TRAIN_007163.jpg,healthy/DLDD_TRAIN_007163.jpg,to_label_2536_jpg.rf.107bcc6bd3ecce63f717cf6ddce7e81b.jpg,healthy/to_label_2536_jpg.rf.107bcc6bd3ecce63f717cf6ddce7e81b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007164,DLDD_TRAIN_007164.jpg,healthy/DLDD_TRAIN_007164.jpg,to_label_2536_jpg.rf.b1818eb47e1e289bc242468896e0d035.jpg,healthy/to_label_2536_jpg.rf.b1818eb47e1e289bc242468896e0d035.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007165,DLDD_TRAIN_007165.jpg,healthy/DLDD_TRAIN_007165.jpg,to_label_2537_jpg.rf.3436a59394d18274fbf4170e0bc23f41.jpg,healthy/to_label_2537_jpg.rf.3436a59394d18274fbf4170e0bc23f41.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007166,DLDD_TRAIN_007166.jpg,healthy/DLDD_TRAIN_007166.jpg,to_label_2537_jpg.rf.a7a0a4c8bdcdf46ee6f6a3386b181c95.jpg,healthy/to_label_2537_jpg.rf.a7a0a4c8bdcdf46ee6f6a3386b181c95.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007167,DLDD_TRAIN_007167.jpg,healthy/DLDD_TRAIN_007167.jpg,to_label_2537_jpg.rf.e83cf1882ea11d66f43b50d1afbb5aea.jpg,healthy/to_label_2537_jpg.rf.e83cf1882ea11d66f43b50d1afbb5aea.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007168,DLDD_TRAIN_007168.jpg,healthy/DLDD_TRAIN_007168.jpg,to_label_2538_jpg.rf.306ed2133f4349c8230d492aee1e97ac.jpg,healthy/to_label_2538_jpg.rf.306ed2133f4349c8230d492aee1e97ac.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007169,DLDD_TRAIN_007169.jpg,healthy/DLDD_TRAIN_007169.jpg,to_label_2538_jpg.rf.3ae73a819945562a685e402f11a265f7.jpg,healthy/to_label_2538_jpg.rf.3ae73a819945562a685e402f11a265f7.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007170,DLDD_TRAIN_007170.jpg,healthy/DLDD_TRAIN_007170.jpg,to_label_2538_jpg.rf.ad18d549e64c87f5dfaca1d8323ee491.jpg,healthy/to_label_2538_jpg.rf.ad18d549e64c87f5dfaca1d8323ee491.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007171,DLDD_TRAIN_007171.jpg,healthy/DLDD_TRAIN_007171.jpg,to_label_2540_jpg.rf.31b84a2609671cef3b454fe31f53555e.jpg,healthy/to_label_2540_jpg.rf.31b84a2609671cef3b454fe31f53555e.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007172,DLDD_TRAIN_007172.jpg,healthy/DLDD_TRAIN_007172.jpg,to_label_2540_jpg.rf.d9c0365820fa1db06624a58c64a9e64b.jpg,healthy/to_label_2540_jpg.rf.d9c0365820fa1db06624a58c64a9e64b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007173,DLDD_TRAIN_007173.jpg,healthy/DLDD_TRAIN_007173.jpg,to_label_2540_jpg.rf.debb070b990fb0170df9a32f505a30e5.jpg,healthy/to_label_2540_jpg.rf.debb070b990fb0170df9a32f505a30e5.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007174,DLDD_TRAIN_007174.jpg,healthy/DLDD_TRAIN_007174.jpg,to_label_2541_jpg.rf.0b91144300e5d7a0414771b2446571d5.jpg,healthy/to_label_2541_jpg.rf.0b91144300e5d7a0414771b2446571d5.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007175,DLDD_TRAIN_007175.jpg,healthy/DLDD_TRAIN_007175.jpg,to_label_2541_jpg.rf.c5f78448e717abac29c5f293ba5670e7.jpg,healthy/to_label_2541_jpg.rf.c5f78448e717abac29c5f293ba5670e7.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007176,DLDD_TRAIN_007176.jpg,healthy/DLDD_TRAIN_007176.jpg,to_label_2542_jpg.rf.22f0f22169708ce2a58e5b6af96a26ad.jpg,healthy/to_label_2542_jpg.rf.22f0f22169708ce2a58e5b6af96a26ad.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007177,DLDD_TRAIN_007177.jpg,healthy/DLDD_TRAIN_007177.jpg,to_label_2542_jpg.rf.36526c5b69138b54fee2edd076acc1bd.jpg,healthy/to_label_2542_jpg.rf.36526c5b69138b54fee2edd076acc1bd.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007178,DLDD_TRAIN_007178.jpg,healthy/DLDD_TRAIN_007178.jpg,to_label_2542_jpg.rf.51563bdc0ea79e40f6c5026b72dbc31b.jpg,healthy/to_label_2542_jpg.rf.51563bdc0ea79e40f6c5026b72dbc31b.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007179,DLDD_TRAIN_007179.jpg,healthy/DLDD_TRAIN_007179.jpg,to_label_2543_jpg.rf.029c95fc027cdf759e27ddafb8f766f6.jpg,healthy/to_label_2543_jpg.rf.029c95fc027cdf759e27ddafb8f766f6.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007180,DLDD_TRAIN_007180.jpg,healthy/DLDD_TRAIN_007180.jpg,to_label_2543_jpg.rf.26cefae4709179d9a420a81397d9df74.jpg,healthy/to_label_2543_jpg.rf.26cefae4709179d9a420a81397d9df74.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007181,DLDD_TRAIN_007181.jpg,healthy/DLDD_TRAIN_007181.jpg,to_label_2543_jpg.rf.9f04d56dbb8885ee6145e43286862e35.jpg,healthy/to_label_2543_jpg.rf.9f04d56dbb8885ee6145e43286862e35.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007182,DLDD_TRAIN_007182.jpg,healthy/DLDD_TRAIN_007182.jpg,to_label_2544_jpg.rf.15c18ef7eb94a47197c94018078ba5c7.jpg,healthy/to_label_2544_jpg.rf.15c18ef7eb94a47197c94018078ba5c7.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007183,DLDD_TRAIN_007183.jpg,healthy/DLDD_TRAIN_007183.jpg,to_label_2544_jpg.rf.c27d4b77c52915842bf8df204b524a50.jpg,healthy/to_label_2544_jpg.rf.c27d4b77c52915842bf8df204b524a50.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007184,DLDD_TRAIN_007184.jpg,healthy/DLDD_TRAIN_007184.jpg,to_label_2544_jpg.rf.eab3f0c4d9f1644ca003278b8938f1dc.jpg,healthy/to_label_2544_jpg.rf.eab3f0c4d9f1644ca003278b8938f1dc.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007185,DLDD_TRAIN_007185.jpg,healthy/DLDD_TRAIN_007185.jpg,to_label_2546_jpg.rf.b1ba38f8dfab07367cf802102934b6c9.jpg,healthy/to_label_2546_jpg.rf.b1ba38f8dfab07367cf802102934b6c9.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007186,DLDD_TRAIN_007186.jpg,healthy/DLDD_TRAIN_007186.jpg,to_label_2546_jpg.rf.bf20a99577a036e02f406c6b8bfbd899.jpg,healthy/to_label_2546_jpg.rf.bf20a99577a036e02f406c6b8bfbd899.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007187,DLDD_TRAIN_007187.jpg,healthy/DLDD_TRAIN_007187.jpg,to_label_2546_jpg.rf.dfa99f9b02a72979b43bdfba9163fab4.jpg,healthy/to_label_2546_jpg.rf.dfa99f9b02a72979b43bdfba9163fab4.jpg,.jpg,train,0,healthy,verified,0
DLDD_TRAIN_007188,DLDD_TRAIN_007188.jpg,healthy/DLDD_TRAIN_007188.jpg,to_label_2547_jpg.rf.8cfae7c6fa71d07efec6f491185f11b6.jpg,healthy/to_label_2547_jpg.rf.8cfae7c6fa71d07efec6f491185f11b6.jpg,.jpg,train,0,healthy,verified,0
